timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_239_30,Show me Left Leg,8,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_239_31,Show me left ankle,22,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_239_32,Show me left elbow,15,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_239_33,Show me right ankle,19,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_239_34,Show me Torso,5,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_239_35,Show me Lower Body,3,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_239_36,Show me left ankle,22,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_239_37,Show me left hip,20,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_240_1,Show me left hip,20,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_240_2,Show me right elbow,10,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_3,Show me Lower Body,3,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_4,Show me left elbow,15,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_5,Show me Right Arm,4,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_6,Show me Lower Body,3,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_7,Show me right shoulder,9,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_8,Show me Upper Body,2,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_9,Show me neck,13,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_10,Show me left knee,21,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_11,Show me left wrist,16,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_12,Show me rigth hip,17,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_13,Show me Right Leg,7,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_240_14,Show me rigth hip,17,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_240_15,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_240_16,Show me Lower Body,3,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_241_1,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_2,Show me left wrist,16,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_3,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_4,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_241_5,Show me left shoulder,14,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_6,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_7,Show me Upper Body,2,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_8,Show me right wrist,11,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_9,Show me Right Arm,4,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_241_10,Show me Left Leg,8,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_11,Show me Left Leg,8,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_241_12,Show me left hip,20,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_241_13,Show me left shoulder,14,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_14,Show me neck,13,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_15,Show me left wrist,16,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_241_16,Show me Left Arm,6,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_241_17,Show me right wrist,11,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_242_1,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_2,Show me right elbow,10,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_3,Show me Left Arm,6,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_4,Show me left elbow,15,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_242_5,Show me rigth hip,17,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_6,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_7,Show me right wrist,11,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_8,Show me right wrist,11,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_242_9,Show me left shoulder,14,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_10,Show me right elbow,10,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_11,Show me Right Arm,4,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_242_12,Show me Right Leg,7,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_13,Show me left ankle,22,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_14,Show me neck,13,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_15,Show me left wrist,16,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_16,Show me left wrist,16,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, summary
trial_242_17,Show me right knee,18,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_18,Show me Left Leg,8,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_19,Show me rigth hip,17,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_20,Show me left knee,21,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_21,Show me Right Leg,7,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_22,Show me head,12,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_23,Show me right wrist,11,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_24,Show me Left Arm,6,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_25,Show me Left Leg,8,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_26,Show me rigth hip,17,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_27,Show me left ankle,22,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_28,Show me Left Leg,8,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_242_29,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_30,Show me left hip,20,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_31,Show me right wrist,11,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_32,Show me Full Body,1,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_242_33,Show me neck,13,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_243_1,Show me Lower Body,3,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_2,Show me left hip,20,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_3,Show me Full Body,1,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_4,Show me left hip,20,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_5,Show me neck,13,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_6,Show me Torso,5,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_243_7,Show me left shoulder,14,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_8,Show me right elbow,10,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_9,Show me Lower Body,3,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_10,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_11,Show me Right Leg,7,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_12,Show me Lower Body,3,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_243_13,Show me right knee,18,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_14,Show me Torso,5,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_15,Show me rigth hip,17,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_16,Show me neck,13,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_17,Show me right elbow,10,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_18,Show me left shoulder,14,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_19,Show me left hip,20,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_20,Show me Left Arm,6,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_21,Show me right wrist,11,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_22,Show me left hip,20,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_23,Show me left ankle,22,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_24,Show me Left Leg,8,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_243_25,Show me right ankle,19,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_26,Show me Lower Body,3,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_27,Show me left shoulder,14,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_28,Show me Lower Body,3,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_29,Show me rigth hip,17,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_30,Show me left shoulder,14,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_243_31,Show me Right Leg,7,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_244_1,Show me Right Leg,7,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_244_2,Show me left ankle,22,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_3,Show me right shoulder,9,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_4,Show me Right Arm,4,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_244_5,Show me Torso,5,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_6,Show me Right Arm,4,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_7,Show me Lower Body,3,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_8,Show me Upper Body,2,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_9,Show me right ankle,19,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_10,Show me left ankle,22,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_11,Show me Torso,5,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_12,Show me right knee,18,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_13,Show me left ankle,22,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_14,Show me neck,13,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_15,Show me Right Leg,7,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_16,Show me head,12,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_244_17,Show me left wrist,16,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_245_1,Show me Right Leg,7,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_245_2,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_245_3,Show me Torso,5,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_245_4,Show me neck,13,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_245_5,Show me left wrist,16,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_246_1,Show me neck,13,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_2,Show me left elbow,15,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_3,Show me Left Leg,8,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_4,Show me rigth hip,17,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_5,Show me Right Arm,4,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_6,Show me head,12,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_7,Show me neck,13,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_8,Show me right shoulder,9,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_9,Show me right knee,18,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_10,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_11,Show me right wrist,11,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_12,Show me left hip,20,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_13,Show me Left Arm,6,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_14,Show me right shoulder,9,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_15,Show me right shoulder,9,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_246_16,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_17,Show me Full Body,1,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_18,Show me right shoulder,9,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_19,Show me Torso,5,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_20,Show me rigth hip,17,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_21,Show me Right Leg,7,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_246_22,Show me right shoulder,9,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_23,Show me Torso,5,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_246_24,Show me right shoulder,9,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_247_1,Show me right ankle,19,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_247_2,Show me left knee,21,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_247_3,Show me left ankle,22,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_247_4,Show me neck,13,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_247_5,Show me rigth hip,17,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_248_1,Show me right shoulder,9,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_2,Show me Lower Body,3,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_3,Show me Lower Body,3,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, summary
trial_248_4,Show me neck,13,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_5,Show me left hip,20,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_6,Show me right knee,18,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_7,Show me left hip,20,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_8,Show me left ankle,22,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_9,Show me Lower Body,3,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_10,Show me left hip,20,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_11,Show me left shoulder,14,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_12,Show me right shoulder,9,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_13,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_14,Show me Left Leg,8,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_15,Show me head,12,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_16,Show me head,12,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_248_17,Show me right ankle,19,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_18,Show me left hip,20,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_19,Show me rigth hip,17,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_20,Show me Left Arm,6,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_21,Show me right shoulder,9,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_22,Show me Right Leg,7,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_23,Show me Left Arm,6,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_24,Show me neck,13,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_25,Show me Left Arm,6,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_26,Show me Left Arm,6,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_248_27,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, summary
trial_248_28,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_248_29,Show me right wrist,11,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_30,Show me Full Body,1,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_31,Show me neck,13,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_32,Show me Right Arm,4,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_33,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_248_34,Show me Right Leg,7,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_35,Show me right elbow,10,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_36,Show me left wrist,16,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_37,Show me right elbow,10,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_248_38,Show me Left Leg,8,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_249_1,Show me right shoulder,9,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_2,Show me right shoulder,9,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_249_3,Show me Right Leg,7,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_4,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_5,Show me Upper Body,2,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_249_6,Show me right wrist,11,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_7,Show me Lower Body,3,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_8,Show me Lower Body,3,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_249_9,Show me neck,13,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_10,Show me Upper Body,2,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_11,Show me right wrist,11,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_12,Show me Lower Body,3,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_13,Show me right ankle,19,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_14,Show me left shoulder,14,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_15,Show me Torso,5,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_16,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_17,Show me left wrist,16,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_18,Show me right shoulder,9,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_19,Show me left ankle,22,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_20,Show me left hip,20,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_21,Show me left wrist,16,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_22,Show me right knee,18,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_23,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_24,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_25,Show me head,12,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_26,Show me right knee,18,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_27,Show me right ankle,19,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_28,Show me Left Arm,6,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_29,Show me left elbow,15,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_249_30,Show me left knee,21,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_31,Show me Torso,5,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_32,Show me right elbow,10,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_33,Show me right wrist,11,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_34,Show me Torso,5,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_35,Show me rigth hip,17,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_249_36,Show me neck,13,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
